Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Season,Season_Year
11.0,Dan Issel,33.0,DEN,C,81.0,81.0,30.5,8.0,15.3,0.527,0.0,0.1,0.667,8.0,15.2,0.526,0.528,6.7,8.1,0.834,2.1,5.4,7.5,2.2,0.8,0.7,2.1,3.0,22.9,MVP-17,1981-82,1982
12.0,John Long,25.0,DET,SG,69.0,66.0,32.0,9.2,18.8,0.492,0.0,0.2,0.133,9.2,18.5,0.496,0.493,3.4,4.0,0.865,1.4,2.3,3.7,2.1,0.9,0.4,2.4,2.5,21.9,,1981-82,1982
13.0,Kelly Tripucka,22.0,DET,SF,82.0,82.0,37.5,7.8,15.6,0.496,0.1,0.3,0.227,7.7,15.4,0.501,0.498,6.0,7.6,0.797,2.7,2.7,5.4,3.3,1.1,0.2,3.4,2.9,21.6,"MVP-11,ROY-2,AS",1981-82,1982
14.0,Kiki Vandeweghe,23.0,DEN,PF,82.0,78.0,33.8,8.6,15.4,0.56,0.0,0.2,0.077,8.6,15.2,0.565,0.561,4.2,4.9,0.857,1.8,3.8,5.6,3.0,0.6,0.4,2.3,2.6,21.5,,1981-82,1982
15.0,Jay Vincent,22.0,DAL,PF,81.0,62.0,32.4,8.9,17.9,0.497,0.0,0.0,0.25,8.9,17.8,0.497,0.497,3.6,5.0,0.716,2.2,4.7,7.0,2.2,1.1,0.3,2.4,3.8,21.4,"MVP-21,ROY-3",1981-82,1982
16.0,Jamaal Wilkes,28.0,LAL,SF,82.0,82.0,35.4,9.1,17.3,0.525,0.0,0.0,0.0,9.1,17.2,0.527,0.525,3.0,4.1,0.732,1.9,2.9,4.8,1.7,1.1,0.3,2.0,2.9,21.1,MVP-21,1981-82,1982
17.0,Mychal Thompson,27.0,POR,C,79.0,78.0,39.6,8.6,16.5,0.523,0.0,0.0,,8.6,16.5,0.523,0.523,3.5,5.6,0.628,3.3,8.4,11.7,4.0,0.9,1.4,3.1,2.9,20.8,MVP-21,1981-82,1982
18.0,Mike Mitchell,26.0,2TM,SF,84.0,83.0,36.5,9.0,17.6,0.51,0.0,0.1,0.0,9.0,17.5,0.512,0.51,2.6,3.6,0.728,2.9,4.1,7.0,1.0,0.7,0.5,1.8,3.3,20.5,,1981-82,1982
19.0,Mike Mitchell,26.0,CLE,SF,27.0,26.0,36.0,8.5,18.7,0.454,0.0,0.2,0.0,8.5,18.4,0.46,0.454,2.7,3.7,0.72,2.6,2.6,5.2,1.4,1.0,0.6,2.0,2.9,19.6,,1981-82,1982
20.0,Mike Mitchell,26.0,SAS,SF,57.0,57.0,36.7,9.2,17.1,0.539,0.0,0.0,0.0,9.2,17.1,0.539,0.539,2.6,3.5,0.733,3.0,4.8,7.9,0.8,0.6,0.5,1.7,3.5,21.0,,1981-82,1982
21.0,Ray Williams,27.0,NJN,SG,82.0,69.0,33.3,7.8,16.9,0.462,0.1,0.7,0.167,7.7,16.2,0.474,0.465,4.7,5.7,0.832,1.4,2.5,4.0,6.0,2.4,0.5,3.5,3.7,20.4,MVP-16,1981-82,1982
22.0,Robert Parish,28.0,BOS,C,80.0,78.0,31.7,8.4,15.4,0.542,0.0,0.0,,8.4,15.4,0.542,0.542,3.2,4.4,0.71,3.6,7.2,10.8,1.8,0.9,2.4,2.8,3.3,19.9,"MVP-4,AS,NBA2",1981-82,1982
23.0,Darrell Griffith,23.0,UTA,SG,80.0,79.0,32.5,8.6,17.9,0.482,0.2,0.7,0.288,8.4,17.2,0.489,0.487,2.4,3.4,0.697,1.6,2.2,3.8,2.3,1.2,0.4,2.4,2.7,19.8,,1981-82,1982
24.0,Sidney Moncrief,24.0,MIL,SG,80.0,80.0,37.3,7.0,13.3,0.523,0.0,0.2,0.071,6.9,13.1,0.529,0.524,5.9,7.2,0.817,2.8,3.9,6.7,4.8,1.7,0.3,2.6,2.6,19.8,"MVP-7,AS,NBA2",1981-82,1982
25.0,Jack Sikma,26.0,SEA,C,82.0,82.0,37.2,7.1,14.8,0.479,0.0,0.2,0.154,7.1,14.6,0.483,0.48,5.5,6.4,0.855,2.7,9.9,12.7,3.4,1.2,1.3,2.6,3.3,19.6,"MVP-9,AS",1981-82,1982
26.0,Dennis Johnson,27.0,PHO,SG,80.0,77.0,36.7,7.2,15.4,0.47,0.1,0.5,0.19,7.1,14.8,0.48,0.473,5.0,6.2,0.806,1.8,3.4,5.1,4.6,1.3,0.7,2.9,3.2,19.5,"MVP-21,AS",1981-82,1982
27.0,Truck Robinson,30.0,PHO,PF,74.0,72.0,37.1,7.8,15.2,0.513,0.0,0.0,1.0,7.8,15.2,0.513,0.514,3.4,5.0,0.687,2.7,7.0,9.7,2.4,0.6,0.4,2.7,2.9,19.1,,1981-82,1982
28.0,Jim Paxson,24.0,POR,SG,82.0,82.0,33.6,8.1,15.3,0.526,0.1,0.4,0.229,8.0,14.9,0.535,0.529,2.7,3.5,0.767,0.9,1.8,2.7,3.4,1.6,0.1,1.8,1.9,18.9,,1981-82,1982
29.0,Ron Brewer,26.0,2TM,SG,72.0,45.0,32.2,7.9,16.6,0.477,0.1,0.4,0.258,7.8,16.2,0.482,0.48,2.9,3.6,0.812,0.8,1.5,2.2,2.6,1.1,0.4,1.7,2.1,18.8,,1981-82,1982
30.0,Ron Brewer,26.0,SAS,SG,25.0,4.0,23.8,7.3,14.4,0.504,0.1,0.4,0.3,7.2,14.0,0.51,0.508,3.1,3.5,0.875,0.5,1.5,2.0,2.7,0.9,0.3,1.4,1.5,17.8,,1981-82,1982
31.0,Ron Brewer,26.0,CLE,SG,47.0,41.0,36.7,8.2,17.7,0.465,0.1,0.4,0.238,8.1,17.3,0.47,0.468,2.9,3.7,0.779,0.9,1.5,2.4,2.6,1.3,0.5,1.9,2.4,19.4,,1981-82,1982
32.0,Greg Ballard,27.0,WSB,SF,79.0,79.0,37.3,7.9,16.5,0.475,0.1,0.3,0.409,7.7,16.3,0.476,0.479,3.0,3.6,0.83,1.7,6.3,8.0,3.2,1.7,0.3,1.5,2.6,18.8,,1981-82,1982
33.0,Mark Aguirre,22.0,DAL,SF,51.0,20.0,28.8,7.5,16.1,0.465,0.5,1.4,0.352,7.0,14.7,0.475,0.48,3.3,4.8,0.68,1.7,3.1,4.9,3.2,0.7,0.4,2.6,3.0,18.7,,1981-82,1982
34.0,Magic Johnson,22.0,LAL,SG,78.0,77.0,38.3,7.1,13.3,0.537,0.1,0.4,0.207,7.1,12.9,0.546,0.54,4.2,5.6,0.76,3.2,6.4,9.6,9.5,2.7,0.4,3.7,2.9,18.6,"MVP-8,AS,NBA2",1981-82,1982
35.0,Dan Roundfield,28.0,ATL,PF,61.0,58.0,36.3,7.0,14.9,0.466,0.0,0.1,0.2,6.9,14.8,0.467,0.466,4.7,6.1,0.76,3.7,8.1,11.8,2.7,1.0,1.5,3.0,3.4,18.6,"MVP-11,AS",1981-82,1982
36.0,Cliff Robinson,21.0,2TM,PF,68.0,59.0,32.0,7.6,16.8,0.453,0.0,0.1,0.0,7.6,16.8,0.455,0.453,3.3,4.6,0.709,2.6,6.4,9.0,1.8,1.3,1.5,2.2,3.3,18.5,,1981-82,1982
37.0,Cliff Robinson,21.0,KCK,PF,38.0,30.0,32.3,8.5,18.6,0.455,0.0,0.1,0.0,8.5,18.6,0.457,0.455,3.3,4.7,0.694,2.2,6.3,8.5,1.9,1.2,1.6,2.3,3.2,20.2,,1981-82,1982
38.0,Cliff Robinson,21.0,CLE,PF,30.0,29.0,31.5,6.5,14.5,0.451,0.0,0.0,0.0,6.5,14.5,0.452,0.451,3.2,4.4,0.729,3.0,6.5,9.6,1.6,1.4,1.4,2.1,3.4,16.3,,1981-82,1982
39.0,John Drew,27.0,ATL,SF,70.0,51.0,29.1,6.6,13.7,0.486,0.1,0.2,0.333,6.6,13.5,0.488,0.488,5.2,7.0,0.741,2.4,2.9,5.4,1.4,0.9,0.0,2.5,3.6,18.5,,1981-82,1982
40.0,Artis Gilmore,32.0,CHI,C,82.0,82.0,34.1,6.7,10.2,0.652,0.0,0.0,1.0,6.6,10.2,0.652,0.653,5.2,6.7,0.768,2.7,7.5,10.2,1.7,0.6,2.7,2.8,3.5,18.5,AS,1981-82,1982
41.0,Reggie Theus,24.0,CHI,SG,82.0,82.0,34.6,6.8,14.6,0.469,0.3,1.2,0.25,6.5,13.3,0.489,0.479,4.4,5.5,0.808,1.4,2.4,3.8,5.8,1.1,0.2,3.4,3.0,18.4,,1981-82,1982
42.0,Michael Ray Richardson,26.0,NYK,PG,82.0,79.0,37.1,7.5,16.4,0.461,0.2,1.2,0.188,7.3,15.1,0.483,0.468,2.6,3.7,0.7,2.2,4.7,6.9,7.0,2.6,0.5,3.5,3.9,17.9,AS,1981-82,1982
43.0,Eddie Johnson,26.0,ATL,SG,68.0,57.0,34.0,6.7,14.9,0.45,0.1,0.4,0.233,6.6,14.4,0.457,0.454,4.3,5.7,0.764,0.9,1.9,2.8,5.3,1.5,0.2,2.7,2.8,17.8,,1981-82,1982
44.0,Calvin Natt,25.0,POR,SF,75.0,71.0,34.7,6.9,11.9,0.576,0.0,0.1,0.25,6.8,11.8,0.579,0.577,3.9,5.2,0.75,2.6,5.6,8.2,2.0,0.8,0.5,1.9,2.3,17.7,,1981-82,1982
45.0,Norm Nixon,26.0,LAL,PG,82.0,82.0,36.9,7.7,15.5,0.493,0.0,0.1,0.25,7.6,15.4,0.495,0.494,2.2,2.7,0.808,0.5,1.7,2.1,8.0,1.6,0.1,2.9,3.2,17.6,AS,1981-82,1982
46.0,Tom Chambers,22.0,SDC,PF,81.0,58.0,33.1,6.8,13.0,0.525,0.0,0.0,0.0,6.8,13.0,0.526,0.525,3.5,5.7,0.62,2.6,4.3,6.9,1.8,0.7,0.6,2.7,4.2,17.2,,1981-82,1982
47.0,Joe Barry Carroll,23.0,GSW,C,76.0,75.0,34.6,6.9,13.4,0.519,0.0,0.0,0.0,6.9,13.4,0.519,0.519,3.1,4.3,0.728,2.8,5.6,8.3,0.8,0.8,1.7,2.7,3.5,17.0,,1981-82,1982
48.0,Johnny Davis,26.0,IND,SG,82.0,70.0,32.5,6.6,14.1,0.467,0.1,0.3,0.185,6.5,13.7,0.473,0.469,3.8,4.8,0.799,0.9,1.3,2.2,4.2,0.9,0.1,2.3,2.1,17.0,,1981-82,1982
49.0,Isiah Thomas,20.0,DET,PG,72.0,72.0,33.8,6.3,14.8,0.424,0.2,0.8,0.288,6.1,14.0,0.432,0.432,4.2,6.0,0.704,0.8,2.1,2.9,7.8,2.1,0.2,4.2,3.5,17.0,"MVP-17,AS",1981-82,1982
50.0,James Edwards,26.0,CLE,C,77.0,75.0,33.0,6.9,13.4,0.511,0.0,0.1,0.0,6.9,13.4,0.513,0.511,3.0,4.4,0.684,2.5,5.1,7.5,1.6,0.3,1.5,2.1,4.5,16.7,,1981-82,1982
51.0,Marques Johnson,25.0,MIL,SF,60.0,52.0,31.7,6.7,12.7,0.532,0.0,0.1,0.0,6.7,12.6,0.534,0.532,3.0,4.3,0.7,2.6,3.5,6.1,3.6,1.0,0.6,2.4,2.4,16.5,MVP-17,1981-82,1982
52.0,Andrew Toney,24.0,PHI,SG,77.0,1.0,24.8,6.6,12.7,0.522,0.3,0.8,0.424,6.3,11.9,0.528,0.535,2.9,4.0,0.742,0.6,1.2,1.7,3.7,0.8,0.2,2.8,3.5,16.5,,1981-82,1982
53.0,Elvin Hayes,36.0,HOU,PF,82.0,82.0,37.0,6.3,13.4,0.472,0.0,0.1,0.0,6.3,13.4,0.474,0.472,3.4,5.1,0.664,3.3,5.9,9.1,1.8,0.8,1.3,2.5,3.5,16.1,,1981-82,1982
54.0,Kelvin Ransey,23.0,POR,PG,78.0,68.0,31.0,6.5,14.0,0.46,0.0,0.5,0.079,6.4,13.6,0.474,0.462,3.1,4.1,0.761,0.5,1.9,2.4,7.1,1.2,0.1,2.9,2.2,16.1,,1981-82,1982
55.0,Brian Winters,29.0,MIL,SG,61.0,13.0,30.0,6.6,13.2,0.501,0.6,1.5,0.387,6.0,11.7,0.516,0.524,2.0,2.6,0.788,0.8,2.0,2.8,4.1,0.9,0.1,1.9,3.1,15.9,,1981-82,1982
56.0,Maurice Lucas,29.0,NYK,PF,80.0,74.0,33.4,6.3,12.5,0.504,0.0,0.0,0.0,6.3,12.5,0.506,0.504,3.2,4.4,0.725,3.4,7.9,11.3,2.2,0.9,0.9,2.2,3.9,15.8,,1981-82,1982
57.0,Mike Woodson,23.0,2TM,SG,83.0,74.0,28.1,6.5,12.9,0.503,0.1,0.3,0.28,6.4,12.6,0.509,0.507,2.7,3.4,0.773,1.2,1.7,3.0,2.7,1.7,0.4,1.8,2.7,15.7,,1981-82,1982
58.0,Mike Woodson,23.0,NJN,SG,7.0,0.0,20.7,4.3,9.7,0.441,0.0,0.1,0.0,4.3,9.6,0.448,0.441,3.3,4.6,0.719,0.7,1.1,1.9,2.3,1.0,0.3,1.3,3.0,11.9,,1981-82,1982
59.0,Mike Woodson,23.0,KCK,SG,76.0,74.0,28.8,6.7,13.2,0.507,0.1,0.3,0.292,6.6,12.9,0.513,0.511,2.6,3.3,0.78,1.3,1.8,3.1,2.7,1.8,0.4,1.9,2.6,16.1,,1981-82,1982
60.0,Michael Brooks,23.0,SDC,SF,82.0,73.0,33.5,6.5,13.0,0.504,0.0,0.1,0.0,6.5,12.9,0.507,0.504,2.5,3.3,0.757,2.5,5.1,7.6,2.9,1.4,0.5,2.4,3.5,15.6,,1981-82,1982
61.0,Buck Williams,21.0,NJN,PF,82.0,82.0,34.5,6.3,10.7,0.582,0.0,0.0,0.0,6.3,10.7,0.583,0.582,3.0,4.7,0.624,4.2,8.0,12.3,1.3,1.0,1.0,2.9,3.5,15.5,"MVP-21,ROY-1,AS",1981-82,1982
62.0,Alvan Adams,27.0,PHO,C,79.0,75.0,30.3,6.4,13.0,0.494,0.0,0.0,0.0,6.4,13.0,0.494,0.494,2.3,2.9,0.781,1.7,5.7,7.4,4.5,1.4,1.0,2.5,3.4,15.1,,1981-82,1982
63.0,Lonnie Shelton,26.0,SEA,PF,81.0,81.0,32.9,6.3,12.9,0.486,0.0,0.1,0.0,6.3,12.8,0.489,0.486,2.3,3.0,0.783,2.0,4.3,6.3,3.1,1.2,0.5,2.5,3.9,14.9,AS,1981-82,1982
64.0,David Thompson,27.0,DEN,SG,61.0,5.0,20.4,5.1,10.6,0.486,0.1,0.2,0.286,5.1,10.3,0.49,0.489,4.5,5.6,0.814,0.9,1.5,2.4,1.9,0.6,0.5,2.3,2.4,14.9,,1981-82,1982
65.0,Rickey Green,27.0,UTA,PG,81.0,73.0,34.8,6.2,12.5,0.493,0.0,0.1,0.0,6.2,12.4,0.497,0.493,2.5,3.3,0.765,1.0,2.0,3.0,7.8,2.3,0.1,2.4,2.3,14.8,,1981-82,1982
66.0,Cedric Maxwell,26.0,BOS,SF,78.0,73.0,33.2,5.1,9.3,0.548,0.0,0.0,0.0,5.1,9.2,0.551,0.548,4.6,6.1,0.747,2.8,3.6,6.4,2.3,1.0,0.6,2.2,3.4,14.8,,1981-82,1982
67.0,Dave Greenwood,24.0,CHI,PF,82.0,82.0,35.5,5.9,12.4,0.473,0.0,0.0,0.0,5.9,12.3,0.475,0.473,2.9,3.5,0.825,2.3,7.2,9.6,3.2,0.9,1.1,2.2,3.6,14.6,,1981-82,1982
68.0,Bill Cartwright,24.0,NYK,C,72.0,50.0,28.6,5.4,9.6,0.562,0.0,0.0,,5.4,9.6,0.562,0.562,3.6,4.7,0.763,1.6,4.2,5.8,1.2,0.7,0.9,2.3,2.9,14.4,,1981-82,1982
69.0,Walter Davis,27.0,PHO,SF,55.0,12.0,21.5,6.4,12.2,0.523,0.1,0.3,0.188,6.3,11.9,0.531,0.525,1.7,2.0,0.82,0.4,1.5,1.9,2.9,0.8,0.1,2.0,1.9,14.4,,1981-82,1982
70.0,Bobby Jones,30.0,PHI,PF,76.0,73.0,28.7,5.5,9.7,0.564,0.0,0.0,0.0,5.5,9.7,0.567,0.564,3.5,4.4,0.79,1.4,3.7,5.2,2.5,1.3,1.5,1.9,2.8,14.4,AS,1981-82,1982
71.0,Jeff Ruland,23.0,WSB,C,82.0,0.0,27.0,5.1,9.1,0.561,0.0,0.0,0.333,5.1,9.1,0.562,0.561,4.2,5.5,0.752,3.1,6.2,9.3,1.6,0.5,0.7,2.9,3.9,14.4,,1981-82,1982
72.0,Purvis Short,24.0,GSW,SF,76.0,8.0,23.4,6.0,12.3,0.488,0.1,0.4,0.214,5.9,11.9,0.496,0.491,2.3,2.9,0.801,1.6,1.9,3.5,2.8,0.9,0.1,1.6,2.9,14.4,,1981-82,1982
73.0,Mitch Kupchak,27.0,LAL,PF,26.0,26.0,31.6,5.9,10.3,0.573,0.0,0.0,,5.9,10.3,0.573,0.573,2.5,3.8,0.663,2.5,5.6,8.1,1.3,0.5,0.4,1.7,3.1,14.3,,1981-82,1982
74.0,Otis Birdsong,26.0,NJN,SG,37.0,22.0,27.7,6.1,13.0,0.469,0.0,0.3,0.0,6.1,12.7,0.479,0.469,2.0,3.4,0.583,0.8,1.8,2.6,3.4,0.8,0.1,1.7,2.0,14.2,,1981-82,1982
75.0,Kyle Macy,24.0,PHO,PG,82.0,72.0,34.7,5.9,11.5,0.514,0.5,1.2,0.39,5.5,10.3,0.529,0.535,1.9,2.1,0.899,1.0,2.2,3.2,4.7,1.7,0.1,1.5,2.3,14.2,,1981-82,1982
76.0,Campy Russell,30.0,NYK,SF,77.0,63.0,30.6,5.3,11.1,0.478,0.3,0.7,0.439,5.0,10.4,0.481,0.492,3.0,3.8,0.776,1.1,1.9,3.1,3.7,1.0,0.2,2.5,2.9,13.9,,1981-82,1982
77.0,Sly Williams,24.0,NYK,SF,60.0,27.0,25.4,5.8,10.5,0.556,0.0,0.2,0.222,5.8,10.3,0.561,0.557,2.2,2.9,0.757,1.7,2.1,3.8,2.4,1.3,0.3,1.9,2.6,13.9,,1981-82,1982
78.0,Mark Olberding,25.0,SAS,PF,68.0,63.0,30.9,4.9,10.4,0.472,0.0,0.2,0.167,4.9,10.2,0.478,0.474,4.0,5.0,0.808,1.7,4.7,6.5,3.0,0.8,0.4,2.0,3.7,13.8,,1981-82,1982
79.0,Jerome Whitehead,25.0,SDC,C,72.0,63.0,30.8,5.6,10.1,0.559,0.0,0.0,,5.6,10.1,0.559,0.559,2.6,3.3,0.763,3.2,6.0,9.2,1.4,0.7,0.6,2.0,4.0,13.8,,1981-82,1982
80.0,Kevin McHale,24.0,BOS,PF,82.0,33.0,28.4,5.7,10.7,0.531,0.0,0.0,,5.7,10.7,0.531,0.531,2.3,3.0,0.754,2.3,4.5,6.8,1.1,0.4,2.3,1.7,3.2,13.6,,1981-82,1982
81.0,Bob Lanier,33.0,MIL,C,74.0,72.0,26.8,5.5,9.9,0.558,0.0,0.0,0.0,5.5,9.8,0.56,0.558,2.5,3.3,0.752,1.2,4.0,5.2,3.0,1.0,0.8,2.2,2.9,13.5,AS,1981-82,1982
82.0,Robert Reid,26.0,HOU,SF,77.0,75.0,37.8,5.7,12.4,0.456,0.0,0.1,0.1,5.7,12.3,0.46,0.457,2.1,2.8,0.748,2.3,4.4,6.6,4.1,1.5,0.6,2.0,3.9,13.4,,1981-82,1982
83.0,Rolando Blackman,22.0,DAL,SG,82.0,16.0,24.1,5.4,10.4,0.513,0.0,0.0,0.25,5.3,10.4,0.515,0.514,2.6,3.4,0.768,1.2,1.9,3.1,1.3,0.6,0.4,1.4,1.5,13.3,,1981-82,1982
84.0,Kevin Grevey,28.0,WSB,SG,71.0,62.0,30.5,5.3,12.1,0.439,0.4,1.2,0.341,4.9,10.9,0.449,0.455,2.3,2.7,0.855,0.8,1.9,2.7,2.1,0.6,0.3,1.4,2.1,13.3,,1981-82,1982
85.0,Spencer Haywood,32.0,WSB,PF,76.0,63.0,27.4,5.2,10.9,0.476,0.0,0.0,0.0,5.2,10.9,0.478,0.476,2.9,3.4,0.842,1.9,3.7,5.6,0.8,0.6,0.9,2.3,3.3,13.3,,1981-82,1982
86.0,Quinn Buckner,27.0,MIL,PG,70.0,70.0,30.8,5.7,11.7,0.482,0.1,0.2,0.267,5.6,11.5,0.486,0.484,1.6,2.4,0.655,1.1,2.5,3.6,4.7,2.5,0.0,2.6,3.1,12.9,,1981-82,1982
87.0,Mickey Johnson,29.0,MIL,PF,76.0,71.0,25.4,4.9,10.0,0.491,0.0,0.1,0.143,4.9,9.9,0.495,0.492,3.1,3.8,0.801,1.8,4.2,6.0,2.8,0.9,0.6,2.5,3.2,12.9,,1981-82,1982
88.0,Steve Johnson,24.0,KCK,C,78.0,50.0,22.3,5.1,8.3,0.613,0.0,0.0,,5.1,8.3,0.613,0.613,2.7,4.2,0.642,1.9,3.9,5.9,1.2,0.5,1.1,2.5,4.8,12.8,,1981-82,1982
89.0,Ernie Grunfeld,26.0,KCK,SG,81.0,11.0,23.4,5.2,10.1,0.511,0.0,0.2,0.143,5.2,10.0,0.517,0.512,2.3,2.8,0.821,0.7,1.6,2.2,3.4,0.9,0.5,1.8,2.4,12.7,,1981-82,1982
90.0,Tiny Archibald,33.0,BOS,PG,68.0,51.0,31.9,4.5,9.6,0.472,0.1,0.2,0.375,4.4,9.4,0.475,0.477,3.5,4.6,0.747,0.4,1.3,1.7,8.0,0.8,0.0,2.6,1.9,12.6,AS,1981-82,1982
91.0,Kent Benson,27.0,DET,C,75.0,72.0,32.9,5.4,10.7,0.505,0.0,0.1,0.273,5.4,10.5,0.508,0.507,1.7,2.1,0.804,2.9,5.8,8.7,2.1,0.9,1.3,2.1,2.9,12.5,,1981-82,1982
92.0,Junior Bridgeman,28.0,MIL,SF,41.0,4.0,22.5,5.1,10.6,0.483,0.1,0.2,0.444,5.0,10.3,0.483,0.487,2.2,2.5,0.864,0.9,2.1,3.0,2.7,0.7,0.1,1.6,2.2,12.5,,1981-82,1982
93.0,Swen Nater,32.0,SDC,C,21.0,7.0,27.4,4.8,8.3,0.577,0.0,0.0,1.0,4.8,8.3,0.575,0.58,2.8,3.8,0.747,2.2,7.0,9.1,1.4,0.3,0.4,2.3,3.0,12.5,,1981-82,1982
94.0,Billy Knight,29.0,IND,SF,81.0,19.0,22.3,4.7,9.4,0.495,0.1,0.4,0.281,4.6,9.0,0.504,0.501,2.9,3.5,0.826,1.2,2.0,3.2,1.5,0.8,0.2,1.7,1.6,12.3,,1981-82,1982
95.0,Rick Mahorn,23.0,WSB,PF,80.0,80.0,33.3,5.2,10.2,0.507,0.0,0.0,0.0,5.2,10.2,0.509,0.507,1.9,2.9,0.632,1.9,6.9,8.8,1.9,0.7,1.7,2.0,4.4,12.2,,1981-82,1982
96.0,Kenny Carr,26.0,2TM,PF,74.0,48.0,26.0,4.7,9.4,0.503,0.0,0.1,0.1,4.7,9.2,0.509,0.504,2.7,4.1,0.656,2.3,4.9,7.2,1.2,0.9,0.3,2.1,3.4,12.1,,1981-82,1982
97.0,Kenny Carr,26.0,CLE,PF,46.0,42.0,32.2,5.9,11.4,0.517,0.0,0.2,0.111,5.9,11.2,0.524,0.518,3.2,4.8,0.659,2.5,6.1,8.6,1.4,1.3,0.3,2.4,3.9,15.0,,1981-82,1982
98.0,Kenny Carr,26.0,DET,PF,28.0,6.0,15.9,2.8,6.0,0.458,0.0,0.0,0.0,2.8,6.0,0.461,0.458,1.9,2.9,0.646,1.9,3.0,4.9,0.8,0.2,0.2,1.4,2.5,7.4,,1981-82,1982
99.0,Brad Davis,26.0,DAL,PG,82.0,82.0,31.9,4.8,9.4,0.515,0.2,0.6,0.286,4.7,8.8,0.53,0.524,2.3,2.8,0.804,0.4,2.3,2.8,6.2,0.9,0.1,1.9,2.7,12.1,,1981-82,1982
100.0,Albert King,22.0,NJN,SF,76.0,52.0,22.3,5.1,10.7,0.482,0.0,0.2,0.231,5.1,10.5,0.486,0.483,1.8,2.3,0.778,1.4,2.7,4.1,1.9,0.8,0.5,2.4,3.4,12.1,,1981-82,1982
101.0,Reggie King,24.0,KCK,SF,80.0,76.0,32.6,4.8,9.4,0.509,0.0,0.0,,4.8,9.4,0.509,0.509,2.5,3.6,0.705,2.0,4.5,6.5,2.2,1.1,0.4,1.9,2.8,12.1,,1981-82,1982
102.0,Freeman Williams,25.0,2TM,SG,60.0,10.0,16.6,4.6,10.4,0.443,0.5,1.6,0.298,4.1,8.8,0.469,0.465,2.3,2.8,0.843,0.4,0.7,1.0,1.4,0.5,0.0,1.8,1.7,12.0,,1981-82,1982
